pricing_id,deal_id,line_item_id,service_type,locale,unit,volume,buy_rate,overhead_pct,margin_pct,sell_rate,line_total,currency,status
d8dfcae1-8cbd-4f1b-9bbb-1de23b2fa6af,6de64b72-cce8-4e9b-9000-6f301eecdaa5,01332cd0-1c4b-443d-ac8a-d8b0e6e86597,dtp,ar-AE,per_page,70,9.1262,0.088,0.253,12.2382,856.67,USD,COMPUTED
95986c5a-69cf-47ed-a109-577f4e6a049c,6de64b72-cce8-4e9b-9000-6f301eecdaa5,e59dd6e2-3751-463a-a1fc-4d0d5e76d93b,dtp,tr-TR,per_page,834,6.5565,0.088,0.253,8.7923,7332.78,USD,COMPUTED
f570c866-596c-4794-8879-7bccc2713d56,a68e54cd-d031-417a-8eb4-6c71a7a59907,d2dbbe52-0f3c-4fa3-a3e5-a16dcd1bfb90,voiceover,he-IL,per_minute,6186,16.6087,0.098,0.277,22.837,141269.68,USD,COMPUTED
3b51a0fd-58f3-45e7-aac0-6539143c4614,13bdf9e2-81f8-433b-b3e7-13efc1cebe91,816d6755-e0cc-4be7-aa26-1aee1ae48eb8,translation,en-US,per_word,1382138,0.0954,0.101,0.121,0.1166,161157.29,USD,COMPUTED
6c78db03-b9ea-48a5-9b39-a3fe6d5b322a,f1ec20ae-7832-4abb-89f1-d2ffa43701d2,f04db45c-a993-448f-a739-be68df669150,dtp,en-US,per_page,522,9.3306,0.102,0.281,12.9042,6735.99,USD,COMPUTED
3c00a8b6-54e8-40e0-8824-f5cbd4cf6d5e,ac8d0e16-48d7-4538-91b1-3cee97358dfa,c0e56a47-7175-4bb1-9fe9-21f2c65ab1bb,dubbing,el-GR,per_minute,3008,25.3844,0.115,0.261,34.9289,105066.13,USD,COMPUTED
40333da7-8811-4783-9a37-ff2654ce2b05,ac8d0e16-48d7-4538-91b1-3cee97358dfa,613c1ffa-0e7a-41d3-9cbe-7fbaadae23a9,dubbing,de-DE,per_minute,435,31.4163,0.115,0.261,43.2288,18804.53,USD,COMPUTED
3c9a51f9-9c3c-41ba-bd34-e081295a5113,ac8d0e16-48d7-4538-91b1-3cee97358dfa,2fa5f199-088b-4593-85ec-646f920c8571,transcription,el-GR,per_minute,8972,2.0091,0.115,0.261,2.7645,24803.09,USD,COMPUTED
026f00f2-b493-4a90-8764-60ae8306bbb5,ac8d0e16-48d7-4538-91b1-3cee97358dfa,a411c4d8-2605-4d83-ba85-aeea476231d8,transcription,de-DE,per_minute,3209,2.4092,0.115,0.261,3.3151,10638.16,USD,COMPUTED
399c6be3-a226-4054-b3c1-7a8be690f928,9faf225f-741b-4975-ae2f-685bccb2a35d,8e00cf3e-c836-4d4f-8f1f-7a5dce1a748c,translation,fr-FR,per_word,1619432,0.0974,0.082,0.23,0.1278,206963.41,USD,COMPUTED
05ab3f7f-65a5-4e18-8fae-fb8d51b272dc,9faf225f-741b-4975-ae2f-685bccb2a35d,abc02241-224f-4af7-b377-8b425b037cb5,translation,ta-IN,per_word,1929837,0.0483,0.082,0.23,0.0634,122351.67,USD,COMPUTED
f694c208-6e39-4296-9d66-a146d65fbcb9,3d6abe88-cb89-434c-ab67-f74897e84099,a8c0b3b8-80d1-4549-b423-57bd55882301,content_writing,ko-KR,per_word,1917828,0.1357,0.101,0.132,0.1673,320852.62,USD,COMPUTED
ec532845-b3b2-4bb1-aab0-afb265cbc034,3d6abe88-cb89-434c-ab67-f74897e84099,7227f7ba-07b3-4519-a0cd-d23114028cb0,content_writing,he-IL,per_word,1838995,0.1422,0.101,0.132,0.1753,322375.82,USD,COMPUTED
a621e58f-0d8f-4374-890c-878a338bda27,3d6abe88-cb89-434c-ab67-f74897e84099,8018ce1f-9822-4405-a675-3a45a8f80390,content_writing,ru-RU,per_word,962173,0.0926,0.101,0.132,0.1142,109880.16,USD,COMPUTED
1b750b85-57b6-4e18-a693-8d5ed04286be,3d6abe88-cb89-434c-ab67-f74897e84099,557ae158-aa53-4b97-aa86-ca32672bd9c3,content_writing,fi-FI,per_word,1953540,0.1244,0.101,0.132,0.1534,299673.04,USD,COMPUTED
5a2607b9-7d97-4b61-93ae-99877b53bceb,3d6abe88-cb89-434c-ab67-f74897e84099,c02d23be-67d4-4c7a-9c5d-c9b379c40683,transcription,ko-KR,per_minute,5888,2.6802,0.101,0.132,3.3047,19458.07,USD,COMPUTED
1a0fe103-ee36-4bf3-be5d-b1499a62f48d,3d6abe88-cb89-434c-ab67-f74897e84099,b2301524-a65b-4232-846d-c596f986c297,transcription,he-IL,per_minute,9713,2.5502,0.101,0.132,3.1444,30541.56,USD,COMPUTED
4ef88643-98c9-4fcd-b512-fa5158f1f16c,3d6abe88-cb89-434c-ab67-f74897e84099,927b187b-4a0e-4c33-80f5-5ab9053afaa2,transcription,ru-RU,per_minute,966,1.7643,0.101,0.132,2.1754,2101.44,USD,COMPUTED
caa03f62-d5d7-4e61-a682-d0959b04a359,3d6abe88-cb89-434c-ab67-f74897e84099,2b14399e-7a4a-4ab9-907b-ab159fed492c,transcription,fi-FI,per_minute,6234,2.3496,0.101,0.132,2.8971,18060.52,USD,COMPUTED
772f40f9-66d3-4caa-b46e-e4f75b071528,9bc9f89d-4ba8-42e7-b738-258e9ed5cba4,04d6aa18-b042-4ddc-b7b1-9dca6b500181,transcription,de-AT,per_minute,6255,2.2584,0.116,0.148,2.8546,17855.52,USD,COMPUTED
4420c0b9-8a76-410e-a223-8debf6e00054,5bb22b43-c089-4a1b-a792-dece228c3672,07cafed4-bf78-4df9-857c-e65eca00b740,qa_testing,pt-BR,per_hour,2630,31.6916,0.096,0.275,43.4492,114271.4,USD,COMPUTED
1207c890-59a9-40a3-b0e8-852b74c832df,3a18880d-ff01-495c-bb8f-f1919cdbb52e,b2f62859-b80b-4648-a57c-07f75990b922,dubbing,en-IN,per_minute,5704,14.7384,0.109,0.215,19.5136,111305.57,USD,COMPUTED
04ce7c24-2299-4076-8d95-17f92d02d93d,3a18880d-ff01-495c-bb8f-f1919cdbb52e,a65a59d9-cd3b-4cb9-9ae2-13c56013a58c,dubbing,en-CA,per_minute,6142,25.2118,0.109,0.215,33.3804,205022.42,USD,COMPUTED
bb4d0650-3cc6-4729-92c3-5a9a038b614d,0179fc0d-8026-44a2-a84c-cf442daf6fdc,a4d8a4f0-d4dd-402b-a82b-2cae586dcf06,subtitling,he-IL,per_minute,3767,8.2102,0.085,0.28,11.2069,42216.39,USD,COMPUTED
9042c489-490e-417e-87cd-e3f7aca4cff9,af7254f7-96e2-4c51-b06f-bf4d3737a12d,84e53aa3-df93-4a27-ab46-10e8539bcb9f,subtitling,ms-MY,per_minute,705,3.9204,0.086,0.179,4.9593,3496.31,USD,COMPUTED
bdcda564-dd8c-45ad-aeac-794e0610005e,109fecac-7869-406d-bc1c-25b7aab9f2fc,6913e6b6-611f-419e-bbd3-9ad1dd9f48d2,dtp,ta-IN,per_page,911,4.6466,0.124,0.365,6.9188,6303.03,USD,COMPUTED
cb6d334c-c399-48ec-b12d-c6d40778546f,109fecac-7869-406d-bc1c-25b7aab9f2fc,50eefe0c-27ea-4a93-8961-7868f75d290f,dtp,he-IL,per_page,583,10.9268,0.124,0.365,16.27,9485.41,USD,COMPUTED
bfa92d27-fd5e-403d-aa7c-c578f0560318,109fecac-7869-406d-bc1c-25b7aab9f2fc,1bd8394a-c088-4c25-9998-3b159e0fce73,dtp,ar-AE,per_page,124,9.1262,0.124,0.365,13.5889,1685.02,USD,COMPUTED
64c52a07-5c6a-4b9d-bf66-6fe3217baa9a,109fecac-7869-406d-bc1c-25b7aab9f2fc,00020ec3-08c3-420d-a2b3-6d3053c8e621,dtp,hi-IN,per_page,666,4.6779,0.124,0.365,6.9654,4638.96,USD,COMPUTED
e2a1f098-5280-494e-8660-05ee270bccf7,109fecac-7869-406d-bc1c-25b7aab9f2fc,ce2f48c9-a49d-4939-8615-e592996dae9b,voiceover,ta-IN,per_minute,558,7.3485,0.124,0.365,10.9419,6105.58,USD,COMPUTED
c279cf38-fe81-413a-a8d3-44d6931efe54,109fecac-7869-406d-bc1c-25b7aab9f2fc,1e292875-2bcc-446c-bac3-2439410c640e,voiceover,he-IL,per_minute,3496,16.6087,0.124,0.365,24.7304,86457.48,USD,COMPUTED
6d51a7d8-7098-43a5-9ce2-c00ff2d6bf00,109fecac-7869-406d-bc1c-25b7aab9f2fc,77616dd4-c36b-4885-8ebf-ba35004eea73,voiceover,ar-AE,per_minute,6584,14.1693,0.124,0.365,21.0981,138909.89,USD,COMPUTED
4e702f1e-06fc-4568-ac24-6307932c4afb,109fecac-7869-406d-bc1c-25b7aab9f2fc,95637c4e-eb37-4805-ba6f-5cbd1c984713,qa_testing,ta-IN,per_hour,2755,20.7159,0.124,0.365,30.846,84980.73,USD,COMPUTED
b60e4619-1487-47ce-bb4c-aed5bdd36159,109fecac-7869-406d-bc1c-25b7aab9f2fc,7d9b938d-66d6-44ab-b69e-c6ed97b6b61e,qa_testing,he-IL,per_hour,1511,49.102,0.124,0.365,73.1129,110473.59,USD,COMPUTED
482b9111-a6e2-4150-904d-5f5bb01226df,109fecac-7869-406d-bc1c-25b7aab9f2fc,50c6acbf-8a04-4b67-b6d3-95fce57c84c4,qa_testing,ar-AE,per_hour,1747,39.2697,0.124,0.365,58.4726,102151.63,USD,COMPUTED
11ca4de7-e9fc-4613-98d7-02603bc86ac1,109fecac-7869-406d-bc1c-25b7aab9f2fc,b5223ac7-dd0d-4d6b-91dd-add3ee55379e,qa_testing,hi-IN,per_hour,472,,0.124,0.365,,,USD,UNMAPPED
aac92203-23fd-4fd1-822d-b29b0de11422,109fecac-7869-406d-bc1c-25b7aab9f2fc,f4b1e549-bc70-4030-afd0-956510c390e1,translation,ta-IN,per_word,282273,0.0483,0.124,0.365,0.0719,20295.43,USD,COMPUTED
c8497d23-1947-4f14-9ff4-edf21dbc7ff6,109fecac-7869-406d-bc1c-25b7aab9f2fc,6e0d0de3-9ce4-42fe-b69b-b42d343b0e1a,translation,he-IL,per_word,832527,0.1029,0.124,0.365,0.1532,127543.14,USD,COMPUTED
f71d6fc3-4719-4049-93f9-5756545b1c60,109fecac-7869-406d-bc1c-25b7aab9f2fc,0c7de0d4-642c-4f0c-9263-0370c6072667,translation,ar-AE,per_word,1565151,0.0866,0.124,0.365,0.1289,201747.96,USD,COMPUTED
278e7210-cbc5-4a89-945d-ebc93042a24f,109fecac-7869-406d-bc1c-25b7aab9f2fc,8c2feed1-f34d-49a5-be2e-50680c6c670e,translation,hi-IN,per_word,281331,0.045,0.124,0.365,0.067,18849.18,USD,COMPUTED
4dbaa680-ca31-43a3-9e3c-009cd740987e,a48b1492-8419-4360-8c56-92cdea8aecb3,cfcd83b4-ab36-47e2-9b2f-ca35989f2b14,dubbing,zh-CN,per_minute,6164,24.9966,0.093,0.199,32.2956,199070.08,USD,COMPUTED
45b02f11-deb4-46a9-adfc-8e77255be339,a48b1492-8419-4360-8c56-92cdea8aecb3,3c667729-d000-41d0-b05d-00b4fdbde1a1,dubbing,ar-SA,per_minute,572,26.3533,0.093,0.199,34.0485,19475.74,USD,COMPUTED
ac56bfb3-e83b-4071-9178-1ff8bcd7e33e,a48b1492-8419-4360-8c56-92cdea8aecb3,d41d351c-6212-4fff-be92-a28ffef617b6,dubbing,en-GB,per_minute,1478,28.0407,0.093,0.199,36.2286,53545.87,USD,COMPUTED
e66758c6-4814-4644-b5b1-34c5b36673f2,a48b1492-8419-4360-8c56-92cdea8aecb3,527d79b6-72c6-48d9-bd8a-c797b90d1b24,dubbing,pt-PT,per_minute,1425,26.8945,0.093,0.199,34.7477,49515.47,USD,COMPUTED
4eefff1d-3607-4217-8fcb-84f196c1c8f2,a48b1492-8419-4360-8c56-92cdea8aecb3,115e6008-321b-464d-8ed8-57ab247f3bdc,dubbing,en-US,per_minute,6282,30.0613,0.093,0.199,38.8392,243987.85,USD,COMPUTED
800d36e5-a745-46af-918f-e1c19eb80901,a48b1492-8419-4360-8c56-92cdea8aecb3,e9845897-90f0-4619-9262-e94e934a3d4a,voiceover,zh-CN,per_minute,5378,12.2759,0.093,0.199,15.8605,85297.77,USD,COMPUTED
9f40abe2-703f-4920-b942-2c38343b6b3b,a48b1492-8419-4360-8c56-92cdea8aecb3,581aa35e-8f54-4ef5-a6dc-d575a647c196,voiceover,nl-NL,per_minute,8057,14.8918,0.093,0.199,19.2402,155018.29,USD,COMPUTED
ed259d7d-2bc9-4026-9a1b-de1e1bb1bff6,a48b1492-8419-4360-8c56-92cdea8aecb3,e2492af1-efd0-4401-bf06-f9d02d5e94ac,voiceover,ar-SA,per_minute,4492,,0.093,0.199,,,USD,UNMAPPED
40310715-4248-420f-84b4-142daab71b56,a48b1492-8419-4360-8c56-92cdea8aecb3,5a37a513-4d57-42ee-8b70-09fd27f33356,voiceover,en-GB,per_minute,4524,15.4249,0.093,0.199,19.929,90158.8,USD,COMPUTED
2d2d0512-df95-401d-8c4f-c03cb49b4d2d,a48b1492-8419-4360-8c56-92cdea8aecb3,d43e482a-fc51-4e0d-becb-b86f5d0dfc6a,voiceover,en-US,per_minute,9306,14.5237,0.093,0.199,18.7646,174623.37,USD,COMPUTED
78795624-2dbb-4b9c-84bd-d492cb21a043,a48b1492-8419-4360-8c56-92cdea8aecb3,d71c5cfc-979d-4acb-ab9a-057cfe6d047d,voiceover,fi-FI,per_minute,4715,14.7012,0.093,0.199,18.994,89556.71,USD,COMPUTED
91b81e0d-bd8a-422d-b344-4d025296e27c,a48b1492-8419-4360-8c56-92cdea8aecb3,b4574ba6-f194-455c-a769-2ce3521c1b46,proofreading,zh-CN,per_word,80029,0.0314,0.093,0.199,0.0406,3249.18,USD,COMPUTED
f268e422-75c3-4e26-b1ad-4342d658c203,a48b1492-8419-4360-8c56-92cdea8aecb3,369fa640-a779-4c13-8809-e38c1e9d92fe,proofreading,nl-NL,per_word,1156655,0.0395,0.093,0.199,0.051,58989.4,USD,COMPUTED
efda9d85-168a-42f5-8106-2828f1f481b6,a48b1492-8419-4360-8c56-92cdea8aecb3,722df2e5-6108-4dfc-9e8e-468d26f8cdf3,proofreading,ar-SA,per_word,1055037,0.0408,0.093,0.199,0.0527,55600.45,USD,COMPUTED
ac6728a1-fa98-4e28-abbf-09a7ce747e72,a48b1492-8419-4360-8c56-92cdea8aecb3,356dcff5-c22a-4c7b-98bd-5ab8cb998a78,proofreading,en-GB,per_word,1442848,0.0408,0.093,0.199,0.0527,76038.09,USD,COMPUTED
17e85a53-fc73-4164-b34b-07712c567687,a48b1492-8419-4360-8c56-92cdea8aecb3,e602fd03-076f-4339-83a4-42357d9742a1,proofreading,pt-PT,per_word,1879390,0.0405,0.093,0.199,0.0523,98292.1,USD,COMPUTED
cb4def0b-cc02-4b8a-94e9-bcc5e597abba,a48b1492-8419-4360-8c56-92cdea8aecb3,8b0ebd21-2c46-4bad-a62e-9dc11a2d432c,proofreading,en-US,per_word,335781,0.0393,0.093,0.199,0.0508,17057.67,USD,COMPUTED
c01d797b-e40d-4dde-9e79-8f509d8670d6,a48b1492-8419-4360-8c56-92cdea8aecb3,ee23726e-cd6f-497f-8e73-39e08e6b2f7e,proofreading,fi-FI,per_word,1767976,0.0468,0.093,0.199,0.0605,106962.55,USD,COMPUTED
4a028916-815c-4ced-b673-f4b5466ad7e1,9d0ac982-e55a-4187-95af-4494164fc313,6d796851-07cb-4823-aa47-dad56b9f542f,transcreation,es-ES,per_word,1917292,0.1621,0.11,0.197,0.2119,406274.17,USD,COMPUTED
62bfa9aa-600d-458a-9fb7-dbe42e87bba7,6bb710df-779a-4a54-8fa8-b25373714d40,0a46f14b-b369-4f1c-a47b-61dbd604d0e9,transcription,pt-BR,per_minute,7579,1.805,0.113,0.274,2.5035,18974.03,USD,COMPUTED
4009bbc7-23c0-4cf6-b998-360c724e3285,3e9cf217-fd70-412b-9588-b085652d0ed6,4eda7a4e-1861-4633-85ab-944ddaa00360,dubbing,no-NO,per_minute,8795,31.0125,0.114,0.295,43.6966,384311.6,USD,COMPUTED
923ac797-7255-42d0-9608-afba4832072d,522a105a-c8b4-45cd-8521-098fae8cce79,e491e926-30b1-483a-9f0f-f4ed75e22654,dtp,hi-IN,per_page,98,4.6779,0.116,0.346,6.8391,670.23,USD,COMPUTED
b1327789-ccad-428e-816f-32a097116341,522a105a-c8b4-45cd-8521-098fae8cce79,78427747-43c1-4a98-b506-f947654d8a42,dtp,vi-VN,per_page,916,4.7564,0.116,0.346,6.9539,6369.77,USD,COMPUTED
f2d29dce-b569-4b0f-93cd-048572a3d79c,522a105a-c8b4-45cd-8521-098fae8cce79,ca9e8c02-08e1-49e7-876f-8a8c7d956cca,dtp,en-CA,per_page,587,8.5148,0.116,0.346,12.4486,7307.33,USD,COMPUTED
d9ddc9fd-4a28-4bef-88a2-0c522581acc7,522a105a-c8b4-45cd-8521-098fae8cce79,ce86d1bb-485f-4b84-af1a-ac115d7710a2,dtp,el-GR,per_page,477,7.5804,0.116,0.346,11.0825,5286.35,USD,COMPUTED
3aefddd4-a70d-4d62-a77f-d2b0bfa6c1e2,522a105a-c8b4-45cd-8521-098fae8cce79,ee723754-b3c2-4685-988f-6c9331966a98,dtp,no-NO,per_page,249,11.081,0.116,0.346,16.2004,4033.9,USD,COMPUTED
de668948-3df3-4d47-b64a-48d5266bbb6e,522a105a-c8b4-45cd-8521-098fae8cce79,827c370b-adb5-4fe1-b63b-2592adaf53af,dtp,zh-CN,per_page,55,7.545,0.116,0.346,11.0308,606.69,USD,COMPUTED
6e8b570b-a11b-46aa-999c-20977970ab1d,522a105a-c8b4-45cd-8521-098fae8cce79,b7eff97a-2d28-4db2-a0bc-8c95508c2789,dubbing,hi-IN,per_minute,9798,14.6105,0.116,0.346,21.3606,209291.16,USD,COMPUTED
30cd7e63-6869-4a6a-a5b2-ec1b463c2953,522a105a-c8b4-45cd-8521-098fae8cce79,29304fd8-b778-4cd2-a246-9bf07c6f5d0d,dubbing,vi-VN,per_minute,9139,14.385,0.116,0.346,21.0309,192201.4,USD,COMPUTED
c90a5163-6ed9-4359-8c57-a09e75f879de,522a105a-c8b4-45cd-8521-098fae8cce79,b93249e0-cc58-47ca-8dda-f3bcd62cc215,dubbing,ms-MY,per_minute,2863,16.8496,0.116,0.346,24.6341,70527.43,USD,COMPUTED
96cccc3f-7487-46a0-a52f-f193ef229b1a,522a105a-c8b4-45cd-8521-098fae8cce79,f19e6be5-3eb2-4042-a9f9-004a7d377414,dubbing,en-CA,per_minute,5490,25.2118,0.116,0.346,36.8597,202359.75,USD,COMPUTED
a298069d-279b-4f16-9f07-c966268cb4ee,522a105a-c8b4-45cd-8521-098fae8cce79,acb9937b-65b5-4690-a53a-6946d4a3efab,dubbing,fr-FR,per_minute,1929,29.1838,0.116,0.346,42.6667,82304.06,USD,COMPUTED
46de3628-b412-4ab7-baea-cc56d69287cc,522a105a-c8b4-45cd-8521-098fae8cce79,40b885c3-1e7b-4c64-9c97-ea10ca215635,dubbing,el-GR,per_minute,664,25.3844,0.116,0.346,37.112,24642.37,USD,COMPUTED
498da1fd-177c-4807-98e6-9bc8c2c28db0,522a105a-c8b4-45cd-8521-098fae8cce79,87feefdf-70ad-405c-9377-d002a2342b2f,dubbing,no-NO,per_minute,847,31.0125,0.116,0.346,45.3403,38403.23,USD,COMPUTED
750e7ce5-5aa8-45d2-a216-692dcf28cb20,522a105a-c8b4-45cd-8521-098fae8cce79,375fd747-2614-4e93-a129-d40980004e81,dubbing,zh-CN,per_minute,7083,24.9966,0.116,0.346,36.545,258848.24,USD,COMPUTED
198216ce-4ad1-4d76-8734-55aaaed513f3,522a105a-c8b4-45cd-8521-098fae8cce79,c966a07c-ab25-4e5b-a2f0-787336842ec8,subtitling,ms-MY,per_minute,8887,3.9204,0.116,0.346,5.7316,50936.73,USD,COMPUTED
624e86a9-7431-49b3-9399-e1876e5c6b7e,522a105a-c8b4-45cd-8521-098fae8cce79,9f406ba5-07bc-40fb-bbb6-c6e1b2b15c53,subtitling,fr-FR,per_minute,5722,6.5198,0.116,0.346,9.5319,54541.53,USD,COMPUTED
1841ebdd-c844-4d9e-99fd-551b6c975c35,522a105a-c8b4-45cd-8521-098fae8cce79,c5906f91-4fd2-40f7-98d6-c71e8edd747f,subtitling,el-GR,per_minute,8337,5.358,0.116,0.346,7.8334,65307.06,USD,COMPUTED
2ece14fc-664d-4cc8-a78f-2e12ea461784,522a105a-c8b4-45cd-8521-098fae8cce79,fbe7a045-b425-49fb-a1e8-e2bf98e5121b,subtitling,no-NO,per_minute,7137,7.1835,0.116,0.346,10.5023,74954.92,USD,COMPUTED
51100573-99c7-4b12-b38c-325ca60b7de0,adb5b39b-f471-4a06-8091-ad130ef53d82,51c07384-2389-42ba-9c15-9d8aa739ebc1,qa_testing,en-US,per_hour,2042,37.5371,0.128,0.22,50.6,103325.2,USD,COMPUTED
53130119-dee0-40a4-827b-1636af08ec66,6a84001c-5d3d-402b-b85e-bc04a04e3b91,8f2e4fe6-d441-481a-9d92-57e1b042057e,transcription,fr-FR,per_minute,6923,2.4328,0.109,0.234,3.2673,22619.52,USD,COMPUTED
b9c7fb25-9449-42d2-9057-d73c62a00d4a,6a84001c-5d3d-402b-b85e-bc04a04e3b91,362ac0b7-95bf-4af2-a4eb-c84db583d3bd,transcription,it-IT,per_minute,8396,2.3013,0.109,0.234,3.0906,25948.68,USD,COMPUTED
34d19a96-4387-4bb0-9060-425e2eaa8d3b,6a84001c-5d3d-402b-b85e-bc04a04e3b91,0c82a5e9-c208-4f4b-8cdf-8d34a080c185,transcription,pt-PT,per_minute,3940,2.1656,0.109,0.234,2.9084,11459.1,USD,COMPUTED
101512d3-d122-4c2e-a6ad-b453445509af,6a84001c-5d3d-402b-b85e-bc04a04e3b91,e5715b43-dae4-4641-9d81-4a9d8189ccd8,transcription,he-IL,per_minute,1246,2.5502,0.109,0.234,3.4249,4267.43,USD,COMPUTED
e4dd8930-0369-4015-8207-8984f61098b6,e40b524c-7176-4091-b035-340c59240518,795096d8-44a2-47bd-9fba-24721758eb90,voiceover,nl-NL,per_minute,9107,14.8918,0.125,0.395,22.6355,206141.5,USD,COMPUTED
17393459-0f95-45d0-b675-fcd8b67e59d6,e40b524c-7176-4091-b035-340c59240518,e9fa1643-2e0d-4e64-a827-5c6eda4ecc23,voiceover,de-AT,per_minute,5299,14.5787,0.125,0.395,22.1596,117423.72,USD,COMPUTED
67468af9-642e-48da-aa59-c7d1357a7808,e40b524c-7176-4091-b035-340c59240518,f882b61c-fa8e-4b29-b0d5-490fb8895465,voiceover,it-IT,per_minute,8198,14.3268,0.125,0.395,21.7767,178525.39,USD,COMPUTED
805f7348-b592-4c3f-be6f-52c01f796c2a,e40b524c-7176-4091-b035-340c59240518,80416deb-b37d-499c-a4bc-daad043e85cf,voiceover,en-IN,per_minute,1501,7.6394,0.125,0.395,11.6119,17429.46,USD,COMPUTED
e19f5eb2-8f9a-469b-b776-c63c4637af1a,70002e34-d27f-4bc2-85f6-e807f770b24f,53ce7208-d87c-4b48-9c8e-8df130e84c3f,interpretation,fr-CA,per_hour,387,66.9046,0.148,0.305,97.2124,37621.2,USD,COMPUTED
1400c4ea-883f-4cd1-aa99-63f6e6fb4dec,70002e34-d27f-4bc2-85f6-e807f770b24f,ce220601-1ae4-4dfb-af81-e75dbcab4085,interpretation,sv-SE,per_hour,2635,68.4126,0.148,0.305,99.4035,261928.22,USD,COMPUTED
4399f551-ce5a-49d0-aaed-eba9a3d371b9,70002e34-d27f-4bc2-85f6-e807f770b24f,c0641c19-7b48-48b3-ba14-f34af61130dd,interpretation,es-MX,per_hour,1886,47.5454,0.148,0.305,69.0835,130291.48,USD,COMPUTED
865783fb-3b49-42a0-8b74-9e2fc4c9d82c,70002e34-d27f-4bc2-85f6-e807f770b24f,1bd9fccc-cf25-439a-8cd1-a99bf54e1de5,interpretation,it-IT,per_hour,267,61.8719,0.148,0.305,89.8999,24003.27,USD,COMPUTED
61e3b63f-200a-4ddd-ae20-9cfa8a264c2a,ab2074c5-4601-4c65-b540-0b8ff8f1daf2,5e2b036a-4c5b-4a74-99a8-b35707575882,interpretation,nl-NL,per_hour,1715,69.9779,0.095,0.271,95.5898,163936.51,USD,COMPUTED
002afb08-e130-4e2a-b11c-8d896feee4e5,ab2074c5-4601-4c65-b540-0b8ff8f1daf2,db6d37a1-e078-4a03-8c0c-29d0b0503a27,interpretation,de-DE,per_hour,2194,71.0556,0.095,0.271,97.0619,212953.81,USD,COMPUTED
82b9a8fb-6be4-4e96-b632-c8e59a4eef49,ab2074c5-4601-4c65-b540-0b8ff8f1daf2,a56650a8-a25a-4cfe-8ce9-3ad27e143d97,transcreation,nl-NL,per_word,1017295,0.1926,0.095,0.271,0.2631,267650.31,USD,COMPUTED
6fdb8969-86c5-45b3-8e3a-cf03d3bfdf10,ab2074c5-4601-4c65-b540-0b8ff8f1daf2,6d4f0149-d3c2-4810-a41c-1a394d22b142,transcreation,de-DE,per_word,1606247,0.2042,0.095,0.271,0.2789,447982.29,USD,COMPUTED
35a53a76-8415-4c0b-8a02-a55ce5c979b6,1e1cd4da-5a44-4d9c-ba11-e866ca43106f,d0acf6ad-0e59-486a-a79b-e526dd2cc214,qa_testing,ar-SA,per_hour,2915,38.9488,0.101,0.28,53.7883,156792.89,USD,COMPUTED
019b7817-fa11-4d9e-8320-8b3d8c4ab311,1e1cd4da-5a44-4d9c-ba11-e866ca43106f,0efd5a27-6f8c-41f8-b78c-36c8ccfa7e3c,qa_testing,ar-AE,per_hour,2946,39.2697,0.101,0.28,54.2315,159766.0,USD,COMPUTED
47406267-d4b6-478e-8ae3-d38a21888608,1e1cd4da-5a44-4d9c-ba11-e866ca43106f,24325551-9df1-41df-8321-a070009f9602,qa_testing,en-AU,per_hour,1265,39.5883,0.101,0.28,54.6714,69159.32,USD,COMPUTED
3c338919-6a73-44af-a980-242b1f372498,15ee06af-81d9-44cd-bd73-8bcc505719cb,2ba46099-9f41-4a71-b11d-55b5066aec69,dubbing,no-NO,per_minute,8517,31.0125,0.139,0.385,47.263,402538.97,USD,COMPUTED
47fdbd33-d53d-4929-8e39-5cb7df4025bb,15ee06af-81d9-44cd-bd73-8bcc505719cb,c98500a2-070d-4bcd-836d-8a000f3138bc,dubbing,en-GB,per_minute,3913,28.0407,0.139,0.385,42.734,167218.14,USD,COMPUTED
1c06513c-3dca-4c8c-8a3a-5653bcf2f2a6,e58705e9-5564-4149-81af-891a557f06e2,098a0420-e446-455b-b9b1-4d09d870c4f3,subtitling,en-GB,per_minute,6530,6.6631,0.097,0.176,8.4821,55388.11,USD,COMPUTED
e7bb2b3f-b240-402c-9c22-5ee261a01d7b,e58705e9-5564-4149-81af-891a557f06e2,8151e8fd-85d9-409f-b32c-9fb5e1fc57a7,subtitling,he-IL,per_minute,709,8.2102,0.097,0.176,10.4516,7410.18,USD,COMPUTED
fa28641e-7f98-4854-b108-e8099ac90ee7,e58705e9-5564-4149-81af-891a557f06e2,ecad531e-558c-4363-a6a0-312fe7752d35,subtitling,es-MX,per_minute,5229,4.9863,0.097,0.176,6.3476,33191.6,USD,COMPUTED
ac8027b1-e0ea-437a-ae5f-f089ffff0ac8,e58705e9-5564-4149-81af-891a557f06e2,3f85ace9-5c30-4da0-9408-142bfc599498,subtitling,fi-FI,per_minute,9296,6.7089,0.097,0.176,8.5404,79391.56,USD,COMPUTED
0437629e-4c40-4f9a-97bd-5181a8854f03,e58705e9-5564-4149-81af-891a557f06e2,b9e33e31-6d34-41f7-affd-fdd17b17806d,dtp,en-GB,per_page,563,9.0794,0.097,0.176,11.5581,6507.21,USD,COMPUTED
